timestamp,consumption,predictions
2010-07-02 01:00:00,16.4,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.199999999999996,21.199999999999996
2010-07-02 02:00:00,4.7,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.400000000000002,16.399999999999995
2010-07-02 03:00:00,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000002
2010-07-02 04:00:00,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000002
2010-07-02 05:00:00,23.5,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000002
2010-07-02 06:00:00,47.5,16.4,23.5,16.4,23.5,23.5,16.4,23.5,23.5,16.4,23.5,23.5,16.4,23.5,23.5,20.964285714285715,20.964285714285708
2010-07-02 07:00:00,45.4,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.500000000000014
2010-07-02 08:00:00,46.1,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.399999999999984,45.399999999999991
2010-07-02 09:00:00,41.5,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.4,45.399999999999984,45.399999999999991
2010-07-02 10:00:00,43.4,46.1,46.1,41.5,46.1,41.5,41.5,46.1,41.5,46.1,46.1,46.1,41.5,46.1,45.61,44.422142857142866,44.422142857142859
2010-07-02 11:00:00,43.8,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,46.1,43.4,41.5,41.5,41.964285714285715,41.964285714285722
2010-07-02 12:00:00,37.8,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.4,43.399999999999984,43.400000000000006
2010-07-02 13:00:00,36.6,43.4,37.8,37.8,37.8,37.8,37.8,43.8,37.8,43.4,37.8,37.8,37.8,43.519999999999996,43.8,39.86571428571428,39.865714285714283
2010-07-02 14:00:00,35.7,37.8,36.6,37.8,36.6,37.8,37.8,37.8,36.6,37.8,37.8,37.8,36.6,36.6,36.6,37.28571428571429,37.285714285714285
2010-07-02 15:00:00,38.9,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.60000000000001,36.600000000000001
2010-07-02 16:00:00,36.2,35.7,35.7,35.7,35.7,35.7,43.4,35.7,35.7,35.7,35.7,35.7,35.7,35.7,35.7,36.24999999999999,36.25
2010-07-02 17:00:00,36.6,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.89999999999999,38.899999999999991
2010-07-02 18:00:00,37.2,36.480000000000004,36.480000000000004,35.85,35.85,36.480000000000004,35.85,35.85,36.480000000000004,36.480000000000004,36.480000000000004,35.85,36.2,35.85,36.480000000000004,36.190000000000005,36.189999999999998
2010-07-02 19:00:00,38.2,36.516000000000005,36.516000000000005,36.6,36.6,36.516000000000005,36.6,36.6,36.516000000000005,36.516000000000005,36.516000000000005,36.6,36.6,36.6,36.516000000000005,36.55800000000001,36.558
2010-07-02 20:00:00,14.1,37.62,37.62,36.78,36.78,37.62,37.62,37.62,36.516000000000005,37.62,37.62,36.78,36.78,36.78,37.2,37.21114285714286,37.211142857142853
2010-07-02 21:00:00,5.1,14.1,14.1,4.67,4.67,4.67,14.1,4.67,14.1,14.1,4.67,14.1,14.1,14.1,4.7,10.060714285714283,10.060714285714283
2010-07-02 22:00:00,5.0,5.1,4.67,23.5,5.1,23.5,4.67,23.5,23.5,23.5,4.67,4.67,23.5,23.5,23.5,15.49142857142857,15.491428571428571
2010-07-02 23:00:00,5.9,4.7989999999999995,4.7989999999999995,4.7989999999999995,5.1,4.7989999999999995,4.7989999999999995,23.5,5.1,4.7989999999999995,4.7989999999999995,4.67,23.5,4.7989999999999995,4.82,7.505857142857143,7.5058571428571419
2010-07-03 00:00:00,22.5,4.859299999999999,4.859299999999999,4.859299999999999,5.069999999999999,4.859299999999999,4.859299999999999,4.859299999999999,5.069999999999999,4.859299999999999,4.859299999999999,4.769,4.859299999999999,4.859299999999999,4.8740000000000006,4.883999999999999,4.8839999999999995
2010-07-03 01:00:00,22.3,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.400000000000002,16.399999999999995
2010-07-03 02:00:00,6.0,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.769,4.859299999999999,4.859299999999999,4.8740000000000006,4.826857142857142,4.8268571428571425
2010-07-03 03:00:00,4.7,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.769,4.859299999999999,4.859299999999999,4.8740000000000006,4.826857142857142,4.8268571428571425
2010-07-03 04:00:00,4.4,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.859299999999999,4.67,4.859299999999999,4.859299999999999,4.769,4.859299999999999,4.859299999999999,4.6,4.807285714285713,4.8072857142857135
2010-07-03 05:00:00,4.8,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.499999999999993
2010-07-03 06:00:00,23.4,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.499999999999993
2010-07-03 07:00:00,42.4,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.500000000000014
2010-07-03 08:00:00,52.0,46.1,46.1,46.1,46.1,46.1,46.1,46.1,45.61,46.1,46.1,46.1,46.1,46.1,45.61,46.030000000000015,46.030000000000008
2010-07-03 09:00:00,50.8,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.5,41.500000000000007
2010-07-03 10:00:00,45.3,43.4,43.519999999999996,43.519999999999996,43.519999999999996,43.519999999999996,43.4,43.4,41.5,43.4,43.519999999999996,43.4,43.4,43.519999999999996,41.5,43.17999999999999,43.18
2010-07-03 11:00:00,43.6,43.8,43.519999999999996,43.519999999999996,43.519999999999996,43.519999999999996,43.8,43.8,43.8,43.8,43.519999999999996,43.8,43.8,43.519999999999996,43.8,43.67999999999999,43.679999999999993
2010-07-03 12:00:00,40.7,37.62,37.62,37.8,37.92,37.62,37.62,37.62,37.92,37.62,37.62,37.92,37.8,37.92,37.92,37.752857142857145,37.752857142857145
2010-07-03 13:00:00,38.4,36.516000000000005,36.516000000000005,36.78,36.78,36.516000000000005,36.6,36.6,36.516000000000005,36.516000000000005,36.516000000000005,36.78,36.78,36.78,36.516000000000005,36.62228571428572,36.622285714285709
2010-07-03 14:00:00,39.9,35.7,35.7,35.85,35.85,35.7,35.85,35.85,35.7,35.7,35.7,35.85,35.7,35.85,35.7,35.76428571428571,35.764285714285712
2010-07-03 15:00:00,42.8,38.9,38.9,38.602999999999994,38.75,38.9,38.9,38.9,38.75,38.9,38.9,38.75,38.9,38.75,38.9,38.83592857142857,38.835928571428568
2010-07-03 16:00:00,42.2,36.516000000000005,36.516000000000005,35.85,35.85,36.516000000000005,35.85,35.85,36.516000000000005,36.516000000000005,36.516000000000005,35.85,36.2,35.85,36.516000000000005,36.208000000000006,36.207999999999998
2010-07-03 17:00:00,28.6,36.516000000000005,36.516000000000005,36.78,36.78,36.516000000000005,36.6,36.6,36.516000000000005,36.516000000000005,36.516000000000005,36.78,36.78,36.78,36.516000000000005,36.62228571428572,36.622285714285709
2010-07-03 18:00:00,11.6,37.62,37.62,36.78,36.78,37.62,37.62,37.62,37.2,37.62,37.62,36.78,36.78,36.78,37.2,37.26,37.259999999999998
2010-07-03 19:00:00,5.3,14.1,4.808057,38.602999999999994,37.92,4.808057,4.808057,4.808057,37.92,38.260000000000005,4.808057,37.92,4.7216399,4.7216399,4.81526,17.358701771428574,17.358701771428571
2010-07-03 20:00:00,5.4,4.808057,4.808057,14.1,5.318999999999999,4.808057,4.808057,4.808057,5.069999999999999,4.808057,23.4,14.1,22.5,4.7216399,4.81526,8.776731564285713,8.7767315642857131
2010-07-03 21:00:00,5.4,4.9556398999999995,4.9556398999999995,4.7216399,5.313299999999999,4.9556398999999995,4.9556398999999995,4.9556398999999995,5.138999999999999,4.9556398999999995,4.9556398999999995,5.327999999999999,4.7216399,4.7216399,4.960682,4.971098642857143,4.9710986428571431
2010-07-03 22:00:00,5.4,5.08894793,4.9556398999999995,4.7216399,5.339309999999999,5.08894793,4.9556398999999995,4.9556398999999995,5.2173,5.08894793,5.08894793,4.6906669999999995,4.7216399,4.7216399,5.0924774,4.980527537142858,4.9805275371428559
2010-07-03 23:00:00,13.7,5.182263551,5.6597,5.56709,5.357517,5.93,5.6597,5.6597,5.93,5.93,5.93,5.364719999999998,5.556799999999999,5.56709,5.93,5.658898610785714,5.6588986107857142
2010-07-04 00:00:00,22.2,22.439999999999998,22.5,22.439999999999998,22.439999999999998,22.439999999999998,22.5,22.5,22.5,22.439999999999998,22.439999999999998,22.439999999999998,22.5,22.439999999999998,22.439999999999998,22.46142857142857,22.461428571428574
2010-07-04 01:00:00,13.5,22.439999999999998,22.3,22.439999999999998,22.439999999999998,22.439999999999998,22.3,22.3,22.3,22.439999999999998,22.439999999999998,22.439999999999998,22.3,22.439999999999998,22.439999999999998,22.389999999999997,22.390000000000001
2010-07-04 02:00:00,5.0,5.2475844857,4.9556398999999995,4.7216399,4.656709999999999,5.2475844857,4.9556398999999995,4.9556398999999995,4.656709999999999,5.2475844857,5.2475844857,4.6906669999999995,4.7216399,4.7216399,5.249313925999999,4.9482555906285715,4.9482555906285706
2010-07-04 03:00:00,4.9,5.2475844857,4.9556398999999995,4.7216399,4.656709999999999,5.2475844857,4.9556398999999995,4.9556398999999995,4.656709999999999,5.2475844857,5.2475844857,4.6906669999999995,4.7216399,4.7216399,5.249313925999999,4.9482555906285715,4.9482555906285706
2010-07-04 04:00:00,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.8999999999999995,4.8999999999999995
2010-07-04 05:00:00,5.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.8999999999999995,4.8999999999999995
2010-07-04 06:00:00,5.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9999999999999991
2010-07-04 07:00:00,5.6,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.200000000000001,5.2000000000000011
2010-07-04 08:00:00,42.9,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6000000000000005
2010-07-04 09:00:00,50.3,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.899999999999984,42.899999999999999
2010-07-04 10:00:00,43.5,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.29999999999999
2010-07-04 11:00:00,37.1,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.5,43.499999999999993
2010-07-04 12:00:00,38.7,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.10000000000001,37.099999999999994
2010-07-04 13:00:00,37.1,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.699999999999996,38.699999999999989
2010-07-04 14:00:00,40.0,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.10000000000001,37.099999999999994
2010-07-04 15:00:00,44.1,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.999999999999993
2010-07-04 16:00:00,39.3,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.100000000000016,44.099999999999987
2010-07-04 17:00:00,26.1,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.3,39.300000000000004,39.299999999999997
2010-07-04 18:00:00,9.9,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.100000000000005,26.099999999999998
2010-07-04 19:00:00,5.4,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.900000000000002,9.9000000000000004
2010-07-04 20:00:00,5.5,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4000000000000012
2010-07-04 21:00:00,5.3,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5000000000000009
2010-07-04 22:00:00,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.2999999999999989
2010-07-04 23:00:00,17.8,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.299999999999999,5.2999999999999989
2010-07-05 00:00:00,22.4,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.800000000000004,17.800000000000004
2010-07-05 01:00:00,7.8,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.400000000000002
2010-07-05 02:00:00,4.7,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.799999999999998,7.799999999999998
2010-07-05 03:00:00,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000002
2010-07-05 04:00:00,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000002
2010-07-05 05:00:00,22.9,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.700000000000001,4.7000000000000002
2010-07-05 06:00:00,46.5,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.900000000000002
2010-07-05 07:00:00,37.4,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.499999999999979
2010-07-05 08:00:00,38.8,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.39999999999999,37.399999999999999
2010-07-05 09:00:00,41.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.800000000000004,38.800000000000004
2010-07-05 10:00:00,43.5,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.800000000000004,41.799999999999997
